caseId,term,dateDecision,issue,issueArea,category,mappingStatus,sourceRelease,sourceRowSha256
1975-148,1975,6/24/1976,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c7cd4f13405de7f67aaec2c732671db8768706a68f6b6fb4726a3db2c3d9e8b5
1975-149,1975,6/25/1976,100020,10,FEDERALISM,issue-area,SCDB_2025_01,e2fd430b01c5ededebb6c5ddec38d6f6bdd634695b8e8e91f2eea23419486eb0
1975-150,1975,6/25/1976,20050,2,EQUALITY,issue-area,SCDB_2025_01,14d035bf526c6ce9b0360b04fc65191eca7118c4a8c76463caf31707e41300f1
1975-151,1975,6/25/1976,40040,4,OTHER,residual-area,SCDB_2025_01,103e09a892e9b13c602fa4261ac1afb902848f3c599b9d3e49d277a9c8b1f7ed
1975-152,1975,6/25/1976,40040,4,OTHER,residual-area,SCDB_2025_01,a70aa858cbb3a7aa8bb63cb2465b4b1462e7537d2fe57049649f6a8c8f6c88bb
1975-153,1975,6/25/1976,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c07f6bd9b70311f1aceaebcf9aadf41b05e6f500e4fa73486dcd18c97ad3526e
1975-154,1975,6/25/1976,20060,2,EQUALITY,issue-area,SCDB_2025_01,6fd6db09d2fc270d836a0f068e99e98d6e861f7f523795d63d2efb9ce5dbd3be
1975-155,1975,6/25/1976,80110,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,efc72bf49b404dce043447d502ac5ccfc60efbea7b1546b940ede695a5a39ab8
1975-156,1975,6/25/1976,20060,2,EQUALITY,issue-area,SCDB_2025_01,d7383319ac52f91060c273e9f72e54b6e42be1e6a2ea191d3d691b381ece36a5
1975-157,1975,6/25/1976,40010,4,OTHER,residual-area,SCDB_2025_01,9eb3715844ca42ecf6989494746f6860677375411cf78b311b7d6d24189cda4a
1975-158,1975,6/25/1976,30010,3,SPEECH,issue-area,SCDB_2025_01,f892f2d56c960093161b1bc437362c81a5cbdd1c2b630b23a059ed7561039bd6
1975-159,1975,6/28/1976,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,a34d6ed046c4ec92eaf2cc7950ef5ceacf5a10294e53358fcfbe5d0e2bea2ae4
1975-160,1975,6/28/1976,90320,9,OTHER,residual-area,SCDB_2025_01,0c30215e39ed52eda92f7f87af5f699d974ea085cb1ce398a3edecd0ad272bef
1975-161,1975,6/28/1976,20060,2,EQUALITY,issue-area,SCDB_2025_01,02b4fc5eec7d6878a060d25d6d698de9dd8e95460bebc9f3250ebdd0b54da5c1
1975-162,1975,6/28/1976,100010,10,FEDERALISM,issue-area,SCDB_2025_01,df01e781e4a1b9bf1737eba861523882f625a506bbc121455fd0f535002f5ded
1975-163,1975,6/29/1976,10090,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8371de32acdb0598f1bdcc451106b1a8a0dbcd3215f39009f7cf234e7a425753
1975-164,1975,6/29/1976,20200,2,EQUALITY,issue-area,SCDB_2025_01,63beb63806e93b187b20fdac8af0667df131e93c348d1cc9609560ff4178a39e
1975-165,1975,6/29/1976,20200,2,EQUALITY,issue-area,SCDB_2025_01,ec6698face8b1b4f6bde4526fcc3b5c86e8511b2211da35e65eef049e6eeb1d5
1975-166,1975,6/30/1976,30010,3,SPEECH,issue-area,SCDB_2025_01,36cd406c701123e76532655cb4eb0cf3a400809252a02cf7b3ce970f67f85352
1975-167,1975,6/30/1976,10580,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,1be1265f67391ee56313fb280b2e075670c930ec1b59914fff152590f6dfa96c
1975-168,1975,6/30/1976,90110,9,OTHER,residual-area,SCDB_2025_01,fa06dd15583328067a52ea0e1b2769e60eced2eaa9b00f33c38fb9f115cd00eb
1975-169,1975,7/1/1976,40010,4,OTHER,residual-area,SCDB_2025_01,db9046ba13e24672203e029c6f8d8f2c8a4d27ddaf0a82cfbd04fab7a234d22a
1975-170,1975,7/1/1976,50020,5,EQUALITY,issue-area,SCDB_2025_01,3d1b751b0a76f8e6ad6a13461780369f956cca1b924f21750740051ca22eecef
1975-171,1975,7/1/1976,90240,9,OTHER,residual-area,SCDB_2025_01,206f69fb889c543696d793db94d68d6c94a836b9d09c1a73be5db2f809b4f405
1975-172,1975,7/1/1976,90070,9,OTHER,residual-area,SCDB_2025_01,a29a9c3b4cef89d72abed51195b952ad78f88d1b22f0dccf1c54fbeed2faa20f
1975-173,1975,7/2/1976,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8b7a6d05681357e14de57b64ee99c825cf9f3243a513a30b11501e33c7fb8834
1975-174,1975,7/2/1976,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,93631e1f484c62d3a72835ec2f227ce903f216c5ae8f82a6b60433ddfce80eea
1975-175,1975,7/2/1976,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,d352187d74f08447d73f793bb43b9e76b9acd3a343830f7cf27373c0bfd34f7e
1975-176,1975,7/2/1976,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ed8d6c4bcd0232d9a74428b38d3560d916caae7698b9d025fed2df5c8ab734c0
1975-177,1975,7/2/1976,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,b3e0819c13ad6571e9fce88766bbe00930578eecb706712ebd1989766198b876
1975-178,1975,7/6/1976,10060,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,63ab9d1940dfc4a85c6e9a97afa5fe7a34d1e9497d7c1595027b6cf7921ab656
1975-179,1975,7/6/1976,70010,7,OTHER,residual-area,SCDB_2025_01,b4e77ef3d6284ff099cb8a9ad13c598f3dbc3da833ff986e3ffb6687ca1dc0f1
1975-180,1975,7/6/1976,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,b9e17c8ed1f707cc99373021d0f61d63e9cef9c7bfb300bd77e9f0320dbf4ecf
1975-181,1975,7/6/1976,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,3bbfdff970031ed39d445d86c1bf2c976512836ab9eee3742cbb3b9eef12b38d
1975-182,1975,7/6/1976,10060,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,31408bf9b7ac35737df2b642899fb631619959da9d59e3d3d2c2a3b8646893ec
1975-183,1975,7/6/1976,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,f0e6b99d4e2380d4312d35a5689ee2cdc833882bec94da7fe7eb73a5d61e8c5f
1976-001,1976,10/12/1976,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,357840cb397d7cd21073d8e4724fd2cee2c9afdde54d89e9e1fdefd01e2cc64d
1976-002,1976,10/12/1976,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ec2aeb839918af5c8e668d98929fd8c940ab1c81a8569102df54d2db50ee1190
1976-003,1976,10/12/1976,10350,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,bd0a9e9488d8d064c133ec53bcbd169d8b954944ac4556e1c6eb7c2f11decbfa
1976-004,1976,10/12/1976,10220,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8ea183f4bed0138ca593d03a97661c37adfe7680944b574a564dafdeacf74c95
1976-005,1976,10/12/1976,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,481f899c4a8363b627477b0a9d124fb6578dd3a69e9855c0d16690d87430215f
1976-006,1976,10/18/1976,90110,9,OTHER,residual-area,SCDB_2025_01,998d3aea9cd0cf91f63fc4ae56e2020886c8f817afe543f34b1dc8b06c41042c
1976-007,1976,10/18/1976,10330,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,44859347e5142260fb995de92c34ac2b966ea656466b70ed456c283cb3ae47db
1976-008,1976,11/1/1976,20260,2,EQUALITY,issue-area,SCDB_2025_01,2cdb69ec2315854193797dedfafcad52ddeea715ffcd375106b1710bd16aa0b3
1976-009,1976,11/1/1976,10030,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,656ddd53f08945fdb2b419d188dde230b12d14cf3a7b060dbcdd011ed48d1815
1976-010,1976,11/2/1976,120010,12,OTHER,residual-area,SCDB_2025_01,b9b8a085f78064d4106058e3725d77927da3b6f9d1092b50c7fade08783bb2e0
1976-011,1976,11/2/1976,90130,9,OTHER,residual-area,SCDB_2025_01,8ff68ef0bc9a8d140f6d24223d4a2be963d1068323b1ec0048028aca9b27826f
1976-012,1976,11/2/1976,30160,3,SPEECH,issue-area,SCDB_2025_01,56a586a473fa9ac6c660101bc3f27684a407aa9027dbac14dcdaeda2345ffbdd
1976-013,1976,11/8/1976,90190,9,OTHER,residual-area,SCDB_2025_01,ab45bbca70f9af4dfc322ae238108d33b44ee03360d7b68ef023c6461ff6aeb5
1976-014,1976,11/9/1976,90090,9,OTHER,residual-area,SCDB_2025_01,b8625ccb616b58e0120f75c4dc4c1bc09a3180fed0b9a04bee13f0cf12144803
1976-015,1976,11/15/1976,40040,4,OTHER,residual-area,SCDB_2025_01,dcc80a0a65520f5f858daa6b46e5c00c1453feae0cce42617898ad4a90d552c4
1976-016,1976,11/30/1976,10140,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,17bf8191f9c2a2f2cf4000ea291e129a6201edd8f654d2f380b4c418c2c2d197
1976-017,1976,11/30/1976,90150,9,OTHER,residual-area,SCDB_2025_01,9d5fa207d8caf75729cc4ab51433813f01a701013fc4e9c8b06e47865748b76e
1976-018,1976,12/6/1976,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,632cf61004ae93d06fa5a8d9a08aede42c75d8f833322de3eb258837558eb96e
1976-019,1976,12/6/1976,10250,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ee0584f2e7190edbd298e6153e7962596ab435551e136f0615820d4456ada1ea
1976-020,1976,12/7/1976,20140,2,EQUALITY,issue-area,SCDB_2025_01,4362848678403fc11018cbc7f1dcda9b68198ca68df0795efee4f35b16cea379
1976-021,1976,12/7/1976,110020,11,FEDERALISM,issue-area,SCDB_2025_01,c087fb6ccc4a3a86311e91204180fea718fde5579fc5daee48a84990d6a0eb41
1976-022,1976,12/7/1976,90150,9,OTHER,residual-area,SCDB_2025_01,89226ba44d3f03f5127cad3467d148f24cbf46435e986c13b07f061c4a56623b
1976-023,1976,12/8/1976,30010,3,SPEECH,issue-area,SCDB_2025_01,5a3f9820a83f81e162ee7119c4f94f00008e2b356657ca549a317ef41f1d6efc
1976-024,1976,12/13/1976,20130,2,EQUALITY,issue-area,SCDB_2025_01,3c5c9f6e8d1e59cef9a6758760ffd6d8aa964d081bc292886ed2e5854c317868
1976-025,1976,12/20/1976,20130,2,EQUALITY,issue-area,SCDB_2025_01,3b06d8faaf9e673668e1855a051b6c6edb49526465713a979c08fbca595d72fd
1976-026,1976,12/20/1976,20060,2,EQUALITY,issue-area,SCDB_2025_01,6b7f5c4790cfe70c7902fefa805dc7ea856de7e4a1718b3c11ab86e7e3e1d608
1976-027,1976,1/10/1977,40050,4,OTHER,residual-area,SCDB_2025_01,ad760cdc9bc0bd17fad1ad1749360c6f30dfe17e441e55f6440f6dccb189fddd
1976-028,1976,1/11/1977,20040,2,EQUALITY,issue-area,SCDB_2025_01,ad1e94d74111d5edcc155ab1c78c32b7495a0ae057b816609dd0eadd2755482b
1976-029,1976,1/11/1977,30010,3,SPEECH,issue-area,SCDB_2025_01,91fbaf1ee6644dd8f88746f3db1566b9a8c941332702717ae1c6b5bf9c308959
1976-030,1976,1/11/1977,20180,2,EQUALITY,issue-area,SCDB_2025_01,7061f50e4448cf1b58589b07b130f99076e02777347b6541dbcf693a80ccdfc8
1976-031,1976,1/11/1977,70070,7,OTHER,residual-area,SCDB_2025_01,31e61257d700c8f4764ce6b6c1a6cfd7fa29cb894e9885d1a4616399dadbb31c
1976-032,1976,1/12/1977,70060,7,OTHER,residual-area,SCDB_2025_01,840303a92ce8f155359bcda64b99827984942b9dc32418c44930cc81518fb56f
1976-033,1976,1/12/1977,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,9324a5fb1a586348896acb33f3a66c5b5ecc9a17ae32b09252d60557c548f8ea
1976-034,1976,1/12/1977,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,72197ba369b904def8880d292ff072fdadca702edc4664ce4d6030a17560f312
1976-035,1976,1/12/1977,100130,10,FEDERALISM,issue-area,SCDB_2025_01,b40d47d72f4015fb53ba0c3588498e6abf75a9ebd4367d20c947e7991b758fba
1976-036,1976,1/12/1977,90160,9,OTHER,residual-area,SCDB_2025_01,1b2895ee2605493631c6168f9e487baf8f82273759a3acf91ee5ba1d72acd5c2
1976-037,1976,1/17/1977,50020,5,EQUALITY,issue-area,SCDB_2025_01,303b061a11df63d0bdd9dbb5c767e22fdf847ec78a0c0af5f6c5fd504cd461e9
1976-038,1976,1/18/1977,70180,7,OTHER,residual-area,SCDB_2025_01,915e091d9e16e1abc6f911f9c11960f4914309ed52742028b31d315939cc7a61
1976-039,1976,1/18/1977,10070,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,553fecdf6857789348e0df3beaaf9beba11612b0e5a8cca4729f7238e02f236b
1976-040,1976,1/25/1977,100110,10,FEDERALISM,issue-area,SCDB_2025_01,689f7859472878fab9b4f556a49bd0d10eb0651c5b070c30ecbb387d6fe79136
1976-041,1976,1/25/1977,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,9d4aa8c0a4cb85492cb868c38ac4c4647d6b90e8ca67bd1db6c5a6b571b86265
1976-042,1976,1/25/1977,10100,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,fa64b5bc099b4efd0c254d1636c4bb85693f46e6c28446cd76501d14b55f0098
1976-043,1976,1/25/1977,20130,2,EQUALITY,issue-area,SCDB_2025_01,bf7e5fe7add10dbd80e46a07984e151d7e4410fd0758e6b9c28b65d396d015bc
1976-044,1976,2/22/1977,70020,7,OTHER,residual-area,SCDB_2025_01,7f68f0fd2986e840d6795be813779a46fb119ac5bb69ad22d40f953b626b88b5
1976-045,1976,2/22/1977,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,a3d6837c1523bf2c3437e1c36c67eafed374904899435cce4ce0761e3812e55c
1976-046,1976,2/22/1977,120010,12,OTHER,residual-area,SCDB_2025_01,62146890ae224b7298dfc85a2867d4c35968a4ca14e070021f9fcacd4c0bbfcc
1976-047,1976,2/22/1977,50010,5,EQUALITY,issue-area,SCDB_2025_01,7fd269ffea42aa33e90b5863b8d0207968dadf2ebc8d8501d8a094b73c9f7b99
1976-048,1976,2/22/1977,80010,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,6d587e0f7976356c3c7422a52523c387625a028533c65dfca0e280f19d5aeaaa
1976-049,1976,2/22/1977,40030,4,OTHER,residual-area,SCDB_2025_01,44076d3b676d31db314601b63a05c0c86cac1c0207fc412805708763104c6528
1976-050,1976,2/22/1977,20020,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,fea9711d667a03b8aebff755b80607995751ac0a39ff3b1f55adac1a0b6f644a
1976-051,1976,2/22/1977,90110,9,OTHER,residual-area,SCDB_2025_01,e723b0bb916bd43e542cef5de6c21fc6fff1bd02d4004f764819d764c82dad91
1976-052,1976,2/22/1977,90200,9,OTHER,residual-area,SCDB_2025_01,21bb3a53f96cb8bf5a9bd637a5fb8dc059d6defc63827c79fe4c40185be6d575
1976-053,1976,2/23/1977,80120,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,541c2989119acc7d8d2b3ae3f5be100c336749f8d2d290b8b1a3bb3cb9fa6cc4
1976-054,1976,2/23/1977,20150,2,EQUALITY,issue-area,SCDB_2025_01,c2f03a11b9d43901ce9851f2ccd1ae6c5f6aaf965a33a03f392ddb3c1fa93d6b
1976-055,1976,2/23/1977,90120,9,ADMINISTRATIVE_STATE,explicit-issue,SCDB_2025_01,7fd15555f29e671714dae29addc8746b3c4c0a7ec4056102f3052e2eb75094d3
1976-056,1976,2/23/1977,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,a26ebfa40b7cdba3d13ad90f8b4ac0ace63b38f7196795c8c8e4521c3d00ac5f
1976-057,1976,2/23/1977,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,f1a0563aab4e28e54aefb8625f0d66be1d93ce4948dd0d1469a5a262a89567e6
1976-058,1976,2/23/1977,100010,10,FEDERALISM,issue-area,SCDB_2025_01,10cabf526cb3b22aa2f8b9ac80b8f499b25a7fcb950a730272637778df4d83c3
1976-059,1976,3/1/1977,20090,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,028d878769811b2bad40654ddcafc5faa0245bad49431113941d3b41caa0b267
1976-060,1976,3/1/1977,30200,3,SPEECH,issue-area,SCDB_2025_01,664906c5520389dec430ab8eeb97b048456b719c37aa257aa8bd6efaf94eb29a
1976-061,1976,3/2/1977,20130,2,EQUALITY,issue-area,SCDB_2025_01,70db29d4ba5fd10350b126b3cffa67638e6cd8ae5a2c6dab84a6a8cd15b9ba31
1976-062,1976,3/7/1977,70010,7,OTHER,residual-area,SCDB_2025_01,a315cceb7f1ea659608a1ff8b8c162abb7747c467eb40bf01d5ba3bfa4ec8d54
1976-063,1976,3/7/1977,20090,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,04e94b047427d9a2c40f04648dc45925b2a96fdbe1077584759562cf96547370
1976-064,1976,3/7/1977,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,96b75dc4688f52e3fc6d42ce732677653f737897177d5b3d3efb2fd69065fdc5
1976-065,1976,3/7/1977,100020,10,FEDERALISM,issue-area,SCDB_2025_01,520d7de674e43f5e4bc8c1d2306dd36200d6eada6d8f20f3a77a95c6d3f75910
1976-066,1976,3/7/1977,30010,3,SPEECH,issue-area,SCDB_2025_01,721140ae72debbed0850be92f80fbe42ff755dd68e79d6edfbec35e08ff3e018
1976-067,1976,3/21/1977,20130,2,EQUALITY,issue-area,SCDB_2025_01,20e45fd612ca4a0341424ead89149a73fb4084d93b38f8ce5fcc60b6cc3f168d
1976-068,1976,3/21/1977,90320,9,OTHER,residual-area,SCDB_2025_01,ee980e4b3541dc0c761f50c7cb0ae80f95348756809c074135fb4a51eb06b0ec
1976-069,1976,3/21/1977,90320,9,OTHER,residual-area,SCDB_2025_01,ab483a400dfb2ebf999bf32d1ae157a6023db382d72c7f949b7ce9b5ffc9ad0e
1976-070,1976,3/22/1977,90010,9,OTHER,residual-area,SCDB_2025_01,66cbaa13a183f08910e7529061f9a224f0baf360808af413932e506cbb25470b
1976-071,1976,3/22/1977,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,5e233579cbfc104ab9cba6dc4c2425e56b1785223a9055d8384790458f3b5e39
1976-073,1976,3/22/1977,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2c03390ef492f6e8f38337511c14f969bc219ac325a3316f27c27e86dfa0bbe0
1976-074,1976,3/23/1977,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,97fd10b53e86b96714ab83d2feb7354c6202a289bef6006a1baa97dae88057c1
1976-075,1976,3/23/1977,10580,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,fbc8efaa144b8c2a3713071a18649bebae3f3361e9a148f042438da10a7ece1e
1976-076,1976,3/23/1977,80120,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,d08dca5ccb6984513a1c959f1c9dcedd4e16e33dcd6daaa554ed28e9e1929ec7
1976-077,1976,3/23/1977,20040,2,EQUALITY,issue-area,SCDB_2025_01,2494992655f9c2828fb7df5926a53c6dff3694475bf209b2bed5d8bc01bd62b7
1976-078,1976,3/29/1977,100030,10,FEDERALISM,issue-area,SCDB_2025_01,3bdff9b7b793164cab1b8ee96f22b586cc1832b94b1e4ea5c3998fb773411f2b
1976-079,1976,3/29/1977,90150,9,OTHER,residual-area,SCDB_2025_01,c1a8699dd2d984fdc084d0b768a2db22495935a411c7e591e23456b62f7c380d
1976-080,1976,4/4/1977,80100,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,e30ebc1841dbaa30b8ae1123a2fd5b341143c3f236d53804398e8da25940557c
1976-081,1976,4/4/1977,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e451e20d228d80726a2f1cc3ac9b436811d29999b73271211bea74dd2f9f6a97
1976-082,1976,4/4/1977,20150,2,EQUALITY,issue-area,SCDB_2025_01,bcbe972a679643cad694e1905cf32a19a97e632af5990667fe6fb115e2d1dcaa
1976-083,1976,4/4/1977,20060,2,EQUALITY,issue-area,SCDB_2025_01,5c1de9198605d3ea9b9306e06a8ab4de1ffd7320bb591c37d509053e825fd9bf
1976-084,1976,4/19/1977,20150,2,EQUALITY,issue-area,SCDB_2025_01,48de39a639dd12d5d9e6463bfbda5a64a942250e21e979f4c6b12705af54a0c7
1976-085,1976,4/19/1977,10140,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,f1e9ed81b9b13b735bd440ebb3cce386883eabd9e7b63051b7118af0b2e79c69
1976-086,1976,4/19/1977,20130,2,EQUALITY,issue-area,SCDB_2025_01,3411dbdb6c7e2b39e584b5a53569008e5b88e6dd1e76ffb014583cfb4678ac1a
1976-087,1976,4/19/1977,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,62a0cc05faee308d86f2a51fc7c822948c16de7bb275f70ce6629460123dbd96
1976-088,1976,4/20/1977,30160,3,SPEECH,issue-area,SCDB_2025_01,de1d4db1aebdfb84d0f38bfb9ef579dacce36b2f9073ee3893e38f3d7e0b09e7
1976-089,1976,4/25/1977,90330,9,OTHER,residual-area,SCDB_2025_01,44f98413d2323e9ed095d749ba9b19953c305b904b2c0bf8ec7d8624b22dd30d
1976-090,1976,4/26/1977,120010,12,OTHER,residual-area,SCDB_2025_01,de5da8c189148b1730c7190d9fd7f1a839d4b0663f445edb79b636514bdf5709
1976-091,1976,4/26/1977,20200,2,EQUALITY,issue-area,SCDB_2025_01,85b717a70562fef9125c71917ff07dc04b340b7c459f01acf0adbca0252897a2
1976-092,1976,4/26/1977,20200,2,EQUALITY,issue-area,SCDB_2025_01,483be9ee30118a272eb7df8921af65921be0a88b096aa565926027609d9d93c0
1976-093,1976,4/27/1977,40040,4,OTHER,residual-area,SCDB_2025_01,4206aaaca633806e934af8ed428ebe9f79b9f21e64653fb4c967ec74d7ab913a
1976-094,1976,4/27/1977,80110,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,bc2e7060a4afbd03577fd88cdf677776900fa314faa7ce01da538ad77dd5fca3
1976-095,1976,5/2/1977,10030,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,5d4a30df3da41d66e7206c8e104badd69471c759f898f6b9b562842ee8cf9456
1976-096,1976,5/2/1977,30020,3,SPEECH,issue-area,SCDB_2025_01,2f01815523756390a610861d6932376400f527dda316c2b8ee05b49d5fb7e6c7
1976-097,1976,5/2/1977,90130,9,OTHER,residual-area,SCDB_2025_01,c12a0f94755c8ba29f323dc37be446a1e59603e4ca83f60594d33be7170cfa23
1976-098,1976,5/16/1977,40020,4,OTHER,residual-area,SCDB_2025_01,f1af7585f58509d0aca8a782fdd21db1882cd7aecc60dd64429b7a88a19cb3e8
1976-099,1976,5/16/1977,90130,9,OTHER,residual-area,SCDB_2025_01,17f68f4bf86c972d2ce69710741238932085251ef492230bafdd4893b879e9ec
1976-100,1976,5/16/1977,10220,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2e2e324e0532722a751e58878850f2f808e6fa6f000b81877fb1323ddc5a0fa2
1976-101,1976,5/16/1977,90500,9,OTHER,residual-area,SCDB_2025_01,42375000c2a1c881cefb694870dc327d8314eb343af32b55b26dd3a281a17040
1976-102,1976,5/16/1977,90260,9,OTHER,residual-area,SCDB_2025_01,b4407b31cfbf2a0c796fd0e8e52e9a6d7a45f43e655afc1fae48c99b0ad8ee1c
1976-103,1976,5/16/1977,20220,2,EQUALITY,issue-area,SCDB_2025_01,6927bbcdb51884d1e24d259325d3c15496ed6fe7844bfa164cf0786cfe8d76e2
1976-104,1976,5/16/1977,110010,11,FEDERALISM,issue-area,SCDB_2025_01,12b65fa71853719c706f5f122e463e7afa25510acf5a1a2ede86ce18dc567442
1976-105,1976,5/23/1977,10090,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,cb06e9d20a0c6f1329621ad4579ab914e1ba3f539686b59913c00c75a0f70bf1
1976-106,1976,5/23/1977,10090,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,0460294557868f2feb27c66991f8d616b61a5f85460418b83681140b07c389ab
1976-107,1976,5/23/1977,90320,9,OTHER,residual-area,SCDB_2025_01,b07074b7017fce3a2de9a5d46d1a7f47ddab1ed04a7264d83eb5c6a18131eb3a
1976-108,1976,5/23/1977,70030,7,OTHER,residual-area,SCDB_2025_01,e678df90d96b3d02a691a611b3f48cd2f186ac6d86787a35e0c8a1892e5d028f
1976-109,1976,5/23/1977,100030,10,FEDERALISM,issue-area,SCDB_2025_01,8ced9e3857f9efb2a6d432f4d78aa9e7e2566525ca0c08b18a3d484288c172a0
1976-110,1976,5/23/1977,30200,3,SPEECH,issue-area,SCDB_2025_01,4edd3abdb072cf516f0a24efd64aba47ca0f96f39fd15ee291a8275ebdfd996a
1976-111,1976,5/23/1977,100030,10,FEDERALISM,issue-area,SCDB_2025_01,d376479b53c275dafe74343314b9609f59d6e83596401b772f081a1d573346c4
1976-112,1976,5/31/1977,20060,2,EQUALITY,issue-area,SCDB_2025_01,542c299c5a88f2c1409d611da7a48b7f2a6d8ac1876b8173ef917f7aba627693
1976-113,1976,5/31/1977,90110,9,OTHER,residual-area,SCDB_2025_01,7b8d470939d5de872fc39ff9e9deff5af46fb19d914c3dab2ec1ffdb8eda2a9b
1976-114,1976,5/31/1977,20090,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,0e8e42afc98ec4deca308f6961877ad096e1147cdea8aaa40085d618e2f0f2f1
1976-115,1976,5/31/1977,90090,9,OTHER,residual-area,SCDB_2025_01,c3dbc9ba0793c2c09b8290fc5d9dcb827006036c10f1280d58dada13c68968fc
1976-116,1976,5/31/1977,20190,2,EQUALITY,issue-area,SCDB_2025_01,baf8c88fdfa10362117f60c05a97355f7e27929d9314bf3d306c43db1c376968
1976-117,1976,5/31/1977,80150,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,c329c949f7a244ca71f97d37143d4e3224f18e2e67e40881f800a8e937933cde
1976-118,1976,5/31/1977,20060,2,EQUALITY,issue-area,SCDB_2025_01,1a358f13c477245e94d3a19ae405e5587a7d2ed102e12ab0bad0e4e0196daade
1976-119,1976,6/6/1977,10440,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,7cb4cea3e25056126047d75c22dee2ff67c8c2b9f06688c64e2b3fd78b852d56
1976-120,1976,6/6/1977,20250,2,EQUALITY,issue-area,SCDB_2025_01,72fb13867c457179a0d799cd94713e22a300a785ad856eab92173d868615e098
1976-121,1976,6/6/1977,30190,3,SPEECH,issue-area,SCDB_2025_01,11d7f3a72bfbf84bcb274e5bc42a3824c1fa20962409ce0fb16c9dec9283eea6
1976-122,1976,6/6/1977,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,d0b6ba8bdcfa5b122b9fe50e46a0984f7a74ada59f51f78554ac99f4fb9356f6
1976-123,1976,6/6/1977,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,62f394a2764997cd31d871742016cd661f6d33e5eb372af031c0cecffd4836ba
